17999,1765,536,174,562,493,652,0,23,249,158,89,133,2068,110,1958,310,83,20,127,55,25,73821,18745,6476,0,308,139,55,114,45,0,0,20,25,120,50,70,0,0,175,66,89,20,156,46,110,0,0,0,0,0,1860,359,418,242,841,314,250,21,21,22,1219,145,26,0,119,0,0,0,8951,1359,1762,44,167,2322,0,0,0,3297,671,0,0,0,50,132,0,33,0,0,47,324,85,0,2563,1978,71,0,0,450,0,44,20,0
26000,2903,956,274,573,1100,612,0,75,295,104,37,101,4059,312,3747,854,146,172,294,132,110,2967,2648,185,134,0,19714,16696,92921,67,0,67,0,0,807,223,434,61,89,612,306,211,95,2490,308,443,1739,257,131,126,0,2445,467,570,473,935,568,524,20,24,0,1749,388,88,0,300,0,0,0,2881,1830,0,0,227,119,0,0,0,705,1749,57,0,0,257,201,21,188,0,0,216,575,234,0,2851,1939,87,0,0,576,0,191,58,0
26125,952,292,118,153,389,262,0,31,83,30,37,81,1375,86,1289,252,52,37,100,41,22,747,624,67,56,18998,0,6997,12001,26,0,26,0,0,310,74,161,31,44,192,116,56,20,373,96,93,184,97,57,40,0,680,134,145,97,304,186,142,20,24,0,442,162,47,0,115,0,0,0,342,139,0,0,69,55,0,0,0,79,598,0,0,0,76,40,0,60,0,0,121,201,100,0,657,412,33,0,0,123,0,59,30,0
26163,576,195,52,105,224,97,0,22,48,27,0,0,1043,79,964,415,71,90,100,66,88,465,345,62,58,20451,8512,0,11939,21,0,21,0,0,217,69,73,30,45,162,69,43,50,631,104,144,383,64,39,25,0,742,103,160,174,305,73,73,0,0,0,234,55,20,0,35,0,0,0,223,114,0,0,30,23,0,0,0,56,657,57,0,0,56,111,0,87,0,0,95,195,56,0,669,415,28,0,0,192,0,34,0,0
26999,1375,469,104,315,487,253,0,22,164,47,0,20,1641,147,1494,187,23,45,94,25,0,1755,1679,56,20,89882,11202,9699,0,20,0,20,0,0,280,80,200,0,0,258,121,112,25,1486,108,206,1172,96,35,61,0,1023,230,265,202,326,309,309,0,0,0,1073,171,21,0,150,0,0,0,2316,1577,0,0,128,41,0,0,0,570,494,0,0,0,125,50,21,41,0,0,0,179,78,0,1525,1112,26,0,0,261,0,98,28,0
34000,4973,1899,539,881,1654,303,0,21,205,53,0,24,11988,1097,10891,1493,230,209,606,367,81,992,853,79,60,90,90,0,0,0,9200,8358,10590,81661,18998,3557,6833,2705,5903,2370,866,928,576,274,75,199,0,12588,261,4109,8218,2771,493,864,492,922,543,520,23,0,0,2591,2995,1191,0,1667,0,117,20,133,27,0,0,81,0,0,25,0,0,5995,0,0,1718,483,0,0,1892,0,0,907,80,915,0,1642,904,126,0,0,559,0,32,21,0
34003,759,316,100,104,239,78,0,21,33,0,0,24,1504,117,1387,237,38,45,110,44,0,136,99,37,0,26,26,0,0,9586,0,2183,573,6830,3912,498,1372,530,1512,237,96,72,69,36,0,36,0,488,22,116,350,352,58,96,53,145,69,69,0,0,0,367,521,204,0,297,0,0,20,0,0,0,0,0,0,0,0,0,0,551,0,0,76,64,0,0,171,0,0,125,0,115,0,183,92,29,0,0,62,0,0,0,0
34017,1047,398,81,103,465,45,0,0,45,0,0,0,1061,143,918,177,23,32,84,38,0,209,187,22,0,29,29,0,0,11574,3398,0,1333,6843,4593,793,1810,715,1275,261,119,99,43,76,28,48,0,698,66,138,494,517,97,150,102,168,138,138,0,0,0,398,645,276,0,337,0,32,0,74,27,0,0,47,0,0,0,0,0,571,0,0,71,62,0,0,227,0,0,0,39,172,0,195,76,27,0,0,39,0,32,21,0
34023,669,198,75,79,317,56,0,0,30,26,0,0,1194,94,1100,215,35,29,77,54,20,163,109,20,34,35,35,0,0,12111,437,996,0,10678,1784,351,477,271,685,421,125,149,147,78,22,56,0,1066,57,236,773,548,105,116,74,253,93,93,0,0,0,274,440,147,0,257,0,36,0,34,0,0,0,34,0,0,0,0,0,736,0,0,128,55,0,0,273,0,0,60,21,199,0,157,109,0,0,0,48,0,0,0,0
34999,2498,987,283,595,633,124,0,0,97,27,0,0,8229,743,7486,864,134,103,335,231,61,484,458,0,26,0,0,0,0,76538,5365,5179,8684,0,8709,1915,3174,1189,2431,1451,526,608,317,84,25,59,0,10336,116,3619,6601,1354,233,502,263,356,243,220,23,0,0,1552,1389,564,0,776,0,49,0,25,0,0,0,0,0,0,25,0,0,4137,0,0,1443,302,0,0,1221,0,0,722,20,429,0,1107,627,70,0,0,410,0,0,0,0
36000,17393,7609,975,1768,7041,1814,0,239,892,317,108,258,24466,2567,21899,4631,532,821,1384,906,988,2906,2754,94,58,889,308,393,188,28212,5425,7424,2429,12934,0,32560,28053,30375,140670,6241,2168,1772,2301,1446,532,725,189,10393,711,2863,6819,7382,1081,2173,1565,2563,2056,1656,195,61,144,7869,17931,9716,266,6534,248,754,413,1446,218,21,135,554,259,45,0,0,214,11527,96,0,712,1775,138,466,2990,0,120,2024,904,2302,0,5149,2144,623,0,0,1208,117,843,214,0
36047,4214,2030,174,259,1751,398,0,45,205,33,45,70,3022,378,2644,1071,110,220,279,176,286,619,566,31,22,246,68,121,57,5833,657,1360,538,3278,35747,0,8758,12299,14690,829,286,166,377,335,103,157,75,2460,146,791,1523,1256,160,328,382,386,498,425,32,20,21,1256,2638,1114,106,1142,54,167,55,422,51,0,34,170,76,24,0,0,67,2258,0,0,180,343,30,181,624,0,24,242,216,418,0,939,245,74,0,0,150,54,374,42,0
36061,6797,2901,298,370,3228,496,0,50,301,33,23,89,2296,232,2064,669,58,125,341,67,78,1176,1107,33,36,266,97,81,88,7892,1557,3051,320,2964,37998,14949,0,6966,16083,693,262,154,277,316,119,128,69,1871,160,787,924,1541,331,495,403,312,562,516,25,21,0,2793,4518,2059,88,2018,98,217,38,464,47,0,27,189,90,21,0,0,90,2579,37,0,86,815,55,143,521,0,34,167,243,478,0,922,278,87,0,0,162,63,233,99,0
36081,1971,890,134,213,734,193,0,27,76,30,40,20,3353,498,2855,752,95,129,193,206,129,335,305,30,0,180,56,102,22,4588,1000,1224,461,1903,31723,8753,5387,0,17583,667,228,192,247,186,74,87,25,1595,86,389,1120,1164,160,312,174,518,233,187,46,0,0,802,1828,995,0,675,43,81,34,273,49,21,21,77,48,0,0,0,57,1549,0,0,128,142,23,34,550,0,0,165,121,386,0,595,219,79,0,0,167,0,103,27,0
36999,4411,1788,369,926,1328,727,0,117,310,221,0,79,15795,1459,14336,2139,269,347,571,457,495,776,776,0,0,197,87,89,21,9899,2211,1789,1110,4789,126190,8858,13908,11110,0,4052,1392,1260,1400,609,236,353,20,4467,319,896,3252,3421,430,1038,606,1347,763,528,92,20,123,3018,8947,5548,72,2699,53,289,286,287,71,0,53,118,45,0,0,0,0,5141,59,0,318,475,30,108,1295,0,62,1450,324,1020,0,2693,1402,383,0,0,729,0,133,46,0
37000,3458,837,239,992,1390,1027,0,85,319,455,53,115,4879,548,4331,3200,440,557,928,427,848,788,648,55,85,337,118,115,104,491,65,165,94,167,2101,501,682,209,709,0,11096,13880,103210,678,198,295,185,803,199,314,290,3385,460,682,566,1677,894,542,234,21,97,3251,935,212,0,668,32,23,0,663,165,23,94,161,155,0,0,0,65,14946,152,22,71,523,182,117,1134,0,104,9445,1028,2168,0,1885,866,459,0,0,276,0,204,80,0
37119,736,192,71,121,352,259,0,41,103,41,29,45,1343,154,1189,1057,142,156,343,147,269,245,197,24,24,124,52,52,20,305,37,91,59,118,814,138,234,98,344,12320,0,745,11575,277,70,104,103,219,82,72,65,757,173,161,112,311,145,124,21,0,0,251,368,124,0,221,0,23,0,218,68,23,0,61,35,0,0,0,31,5767,59,22,36,130,52,20,308,0,43,4423,288,386,0,436,232,26,0,0,76,0,67,35,0
37183,728,164,68,118,378,270,0,44,76,56,24,70,1074,99,975,514,82,122,163,90,57,195,136,31,28,119,38,40,41,158,28,46,35,49,556,88,174,56,238,14268,967,0,13301,169,40,69,60,266,66,70,130,617,88,116,127,286,171,127,23,21,0,301,365,88,0,245,32,0,0,191,55,0,25,57,20,0,0,0,34,1797,0,0,35,110,59,42,317,0,0,540,211,483,0,358,145,41,0,0,75,0,73,24,0
37999,1994,481,100,753,660,498,0,0,140,358,0,0,2462,295,2167,1629,216,279,422,190,522,348,315,0,33,94,28,23,43,28,0,28,0,0,731,275,274,55,127,101620,10129,13135,0,232,88,122,22,318,51,172,95,2011,199,405,327,1080,578,291,190,0,97,2699,202,0,0,202,0,0,0,254,42,0,69,43,100,0,0,0,0,7382,93,0,0,283,71,55,509,0,61,4482,529,1299,0,1091,489,392,0,0,125,0,64,21,0
39000,2769,1068,275,546,880,858,31,147,352,183,83,62,5545,415,5130,1170,159,298,436,148,129,2021,1787,143,91,2506,444,592,1470,156,26,73,36,21,1067,263,409,110,285,1317,700,327,290,0,10353,16373,118243,1643,827,199,617,2481,441,628,392,1020,569,488,50,31,0,1726,587,149,0,438,0,0,0,2444,1827,26,28,249,130,21,0,0,163,7060,26,25,27,270,3713,22,324,0,0,521,650,363,1119,2530,1503,90,0,0,591,70,184,92,0
39035,736,233,60,126,317,169,0,27,89,26,27,0,1168,124,1044,345,54,97,114,53,27,444,360,52,32,361,100,107,154,30,0,30,0,0,398,77,137,37,147,371,169,77,125,12234,0,879,11355,307,174,60,73,558,95,133,93,237,139,118,21,0,0,236,243,72,0,171,0,0,0,261,93,0,0,58,52,0,0,0,58,577,26,0,0,84,70,0,134,0,0,97,82,84,0,548,312,32,0,0,137,0,40,27,0
39049,1033,320,105,162,446,379,31,64,111,55,56,62,1496,110,1386,379,58,86,113,66,56,577,477,66,34,404,111,115,178,126,26,43,36,21,456,109,157,52,138,404,179,81,144,15854,624,0,15230,287,161,80,46,773,138,186,116,333,238,178,29,31,0,259,246,77,0,169,0,0,0,576,238,26,28,147,39,21,0,0,77,1325,0,0,27,105,244,22,159,0,0,268,274,156,70,712,369,37,0,0,137,25,100,44,0
39999,1000,515,110,258,117,310,0,56,152,102,0,0,2881,181,2700,446,47,115,209,29,46,1000,950,25,25,1741,233,370,1138,0,0,0,0,0,213,77,115,21,0,542,352,169,21,116881,9729,15494,0,1049,492,59,498,1150,208,309,183,450,192,192,0,0,0,1231,98,0,0,98,0,0,0,1607,1496,0,0,44,39,0,0,0,28,5158,0,25,0,81,3399,0,31,0,0,156,294,123,1049,1270,822,21,0,0,317,45,44,21,0
42000,4270,1448,325,935,1562,675,0,122,354,91,81,27,7714,795,6919,921,140,215,404,123,39,1106,1013,48,45,270,90,96,84,9430,378,548,572,7932,6471,1524,1923,865,2159,1916,744,694,478,2319,390,516,1413,0,8745,12158,103511,2161,275,762,448,676,717,671,46,0,0,2325,1900,405,43,1392,0,60,0,513,106,0,31,132,56,0,113,0,75,11391,21,0,3799,773,46,64,3756,0,28,1006,206,1149,543,2001,1187,87,0,0,455,0,209,63,0
42003,1019,285,72,141,521,214,0,44,93,42,35,0,1381,92,1289,279,47,72,124,36,0,380,331,26,23,157,57,59,41,261,33,76,43,109,714,149,220,95,250,571,194,139,238,1015,228,206,581,9237,0,298,8939,754,84,182,112,376,205,180,25,0,0,294,368,93,0,275,0,0,0,253,85,0,31,53,29,0,0,0,55,1528,0,0,60,160,21,26,347,0,0,287,115,324,188,481,217,37,0,0,107,0,79,41,0
42101,1382,423,82,198,679,160,0,27,104,29,0,0,1157,138,1019,390,59,94,138,60,39,283,283,0,0,113,33,37,43,3771,97,171,132,3371,2018,541,728,248,501,394,128,90,176,186,59,78,49,14686,201,0,14485,585,112,185,164,124,255,234,21,0,0,386,855,192,43,560,0,60,0,214,21,0,0,79,27,0,67,0,20,2241,21,0,914,275,25,38,560,0,28,104,61,215,0,439,169,50,0,0,90,0,108,22,0
42999,1869,740,171,596,362,301,0,51,157,20,46,27,5176,565,4611,252,34,49,142,27,0,443,399,22,22,0,0,0,0,5398,248,301,397,4452,3739,834,975,522,1408,951,422,465,64,1118,103,232,783,100491,8544,11860,0,822,79,395,172,176,257,257,0,0,0,1645,677,120,0,557,0,0,0,46,0,0,0,0,0,0,46,0,0,7622,0,0,2825,338,0,0,2849,0,0,615,30,610,355,1081,801,0,0,0,258,0,22,0,0
48000,18049,5212,1629,2778,8430,6708,449,871,1500,1875,607,1406,13925,1417,12508,5985,631,849,1433,637,2435,4026,3048,334,644,2100,469,1001,630,1651,253,308,241,849,4827,1066,1415,561,1785,3246,845,645,1756,2054,506,676,872,1591,420,581,590,0,40859,44311,24243,306833,4188,2164,969,353,702,8438,2558,717,27,1537,120,157,0,6258,869,230,1250,942,1650,491,55,43,728,21864,1430,2167,194,748,561,5008,1599,715,4262,750,2408,1976,46,15126,5561,1292,233,46,2505,3047,1357,1059,26
48113,2222,666,253,304,999,795,54,131,268,118,84,140,1089,125,964,530,95,114,204,92,25,605,473,67,65,188,71,59,58,192,39,66,42,45,610,107,300,57,146,308,137,86,85,224,58,94,72,178,68,74,36,47629,0,1838,1389,44402,546,383,66,55,42,549,354,105,0,189,26,34,0,948,159,42,171,168,253,66,0,0,89,2748,96,339,25,124,45,616,212,50,604,53,340,244,0,1284,508,71,32,0,227,157,163,126,0
48201,3528,965,308,461,1794,1240,83,183,338,211,117,308,2032,196,1836,870,120,149,251,147,203,888,600,89,199,396,109,129,158,434,52,92,75,215,1084,229,389,111,355,598,176,114,308,479,115,137,227,347,127,101,119,55145,2091,0,2591,50463,775,378,122,82,193,1516,638,158,0,406,29,45,0,1296,185,72,196,216,313,105,27,22,160,5487,330,249,33,179,149,2238,358,202,677,158,500,414,0,2001,684,153,46,24,411,180,278,225,0
48453,4642,1422,314,394,2512,1069,73,127,317,141,128,283,6994,661,6333,2648,195,433,611,195,1214,1382,1001,93,288,1093,141,605,347,791,91,92,66,542,2208,504,442,269,993,870,188,175,507,797,241,179,377,841,100,330,411,28944,1657,2669,0,24618,867,521,124,68,154,1012,1256,400,27,706,45,78,0,1654,309,54,148,295,401,86,0,21,340,4359,683,170,114,246,115,560,425,349,377,211,728,335,46,2522,960,121,46,22,397,220,599,157,0
48999,7657,2159,754,1619,3125,3604,239,430,577,1405,278,675,3810,435,3375,1937,221,153,367,203,993,1151,974,85,92,423,148,208,67,234,71,58,58,47,925,226,284,124,291,1470,344,270,856,554,92,266,196,225,125,76,24,284634,37111,39804,20263,0,2000,882,657,148,313,5361,310,54,0,236,20,0,0,2360,216,62,735,263,683,234,28,0,139,9270,321,1409,22,199,252,1594,604,114,2604,328,840,983,0,9319,3409,947,109,0,1470,2490,317,551,26
53000,10622,2330,968,1745,5579,1318,42,214,288,399,114,261,1084,142,942,691,76,69,145,65,336,773,598,68,107,255,78,82,95,243,26,69,46,102,1106,340,412,119,235,738,91,126,521,210,55,119,36,255,107,99,49,3010,348,436,478,1748,0,19838,14270,14897,41614,3666,714,166,33,487,0,28,0,1053,71,32,187,323,221,42,24,0,153,2018,48,28,21,205,118,90,339,0,255,254,277,383,0,19841,3795,1404,2724,593,1447,147,8750,981,0
53033,6226,1335,548,639,3704,789,42,108,233,83,85,238,608,91,517,294,56,69,125,44,0,558,429,68,61,231,78,58,95,243,26,69,46,102,967,295,412,96,164,300,66,101,133,210,55,119,36,234,86,99,49,1357,214,229,300,614,28307,0,8968,11086,8253,1342,632,104,33,467,0,28,0,839,71,32,74,299,144,42,24,0,153,1242,22,28,21,185,74,57,202,0,127,108,177,241,0,5978,1365,476,569,282,531,124,2142,489,0
53053,1297,263,92,172,770,252,0,24,31,168,29,0,263,31,232,311,20,0,20,21,250,90,65,0,25,24,0,24,0,0,0,0,0,0,89,22,0,23,44,310,25,25,260,0,0,0,0,21,21,0,0,958,80,76,64,738,11409,5940,0,586,4883,659,0,0,0,0,0,0,0,148,0,0,93,0,55,0,0,0,0,549,26,0,0,20,44,33,85,0,99,53,71,118,0,2225,631,396,161,52,252,23,603,107,0
53061,947,230,124,192,401,82,0,28,24,30,0,0,75,20,55,0,0,0,0,0,0,48,48,0,0,0,0,0,0,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,30,48,40,159,11763,7158,783,0,3822,234,20,0,0,20,0,0,0,44,0,0,20,24,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,52,0,0,0,1470,485,141,129,83,157,0,349,126,0
